Load_ind	Definition Year	Species Code	Species Name	Area Code	Area Description	Level Code	Level Description	Initial Quantity	Adapted Quota	Eurlex Ref	OJ Ref	Publication Date	Page Number	In regulation	Compute uptake
INIV	2018	BFT	Atlantic bluefin tuna	AE45WM	Atlantic Ocean, east of 45° W, and Mediterranean	EST	Estonia			32018R0120	L27	31-01-2018	112	N	Y
INIV	2018	BFT	Atlantic bluefin tuna	AE45WM	Atlantic Ocean, east of 45° W, and Mediterranean	FIN	Finland			32018R0120	L27	31-01-2018	112	N	Y
INIV	2018	BFT	Atlantic bluefin tuna	AE45WM	Atlantic Ocean, east of 45° W, and Mediterranean	FRA	France	4933.97	4933.97	32018R0120	L27	31-01-2018	112	Y	Y
INIV	2018	BFT	Atlantic bluefin tuna	AE45WM	Atlantic Ocean, east of 45° W, and Mediterranean	GRC	Greece	257.7	271.7	32018R0120	L27	31-01-2018	112	Y	Y
INIV	2018	BFT	Atlantic bluefin tuna	AE45WM	Atlantic Ocean, east of 45° W, and Mediterranean	HRV	Croatia	779.84	765.84	32018R0120	L27	31-01-2018	112	Y	Y
INIV	2018	BFT	Atlantic bluefin tuna	AE45WM	Atlantic Ocean, east of 45° W, and Mediterranean	IRL	Ireland			32018R0120	L27	31-01-2018	112	N	Y
INIV	2018	BFT	Atlantic bluefin tuna	AE45WM	Atlantic Ocean, east of 45° W, and Mediterranean	ITA	Italy	3894.13	3894.13	32018R0120	L27	31-01-2018	112	Y	Y
INIV	2018	BFT	Atlantic bluefin tuna	AE45WM	Atlantic Ocean, east of 45° W, and Mediterranean	LVA	Latvia			32018R0120	L27	31-01-2018	112	N	Y
INIV	2018	BFT	Atlantic bluefin tuna	AE45WM	Atlantic Ocean, east of 45° W, and Mediterranean	LTU	Lithuania			32018R0120	L27	31-01-2018	112	N	Y
INIV	2018	BLI	Blue ling	*24X7C	Union waters of 2a, 4, 5b, 6 and 7	NOR	Norway	150	150	32018R0120	L27	31-01-2018	58	Y	Y
INIV	2018	BLI	Blue ling	*24X7C	Union waters of 2a, 4, 5b, 6 and 7	EEC	European union			32018R0120	L27	31-01-2018	58	Y	Y
INIV	2018	BLI	Blue ling	*24X7C	Union waters of 2a, 4, 5b, 6 and 7	TAC	Total Allowable Catches for all countries			32018R0120	L27	31-01-2018	58	Y	Y
INIV	2018	BLI	Blue ling	03A-	Union and international waters of 3a	DEU	Germany	2	2.2	32018R0120	L27	31-01-2018	59	Y	Y
INIV	2018	BLI	Blue ling	03A-	Union and international waters of 3a	TAC	Total Allowable Catches for all countries	8	8	32018R0120	L27	31-01-2018	59	Y	Y
INIV	2018	BLI	Blue ling	03A-	Union and international waters of 3a	SWE	Sweden	3	3.3	32018R0120	L27	31-01-2018	59	Y	Y
INIV	2018	BLI	Blue ling	03A-	Union and international waters of 3a	EEC	European union	8	8.8	32018R0120	L27	31-01-2018	59	Y	Y
INIV	2018	BLI	Blue ling	03A-	Union and international waters of 3a	DNK	Denmark	3	3.3	32018R0120	L27	31-01-2018	59	Y	Y
INIV	2018	BLI	Blue ling	12INT-	International waters of 12	EST	Estonia	1	1	32018R0120	L27	31-01-2018	58	Y	Y
INIV	2018	BLI	Blue ling	12INT-	International waters of 12	FRA	France	7	7	32018R0120	L27	31-01-2018	58	Y	Y
INIV	2018	BLI	Blue ling	12INT-	International waters of 12	LTU	Lithuania	2	0	32018R0120	L27	31-01-2018	58	Y	Y
INIV	2018	BLI	Blue ling	12INT-	International waters of 12	GBR	United Kingdom	2	2	32018R0120	L27	31-01-2018	58	Y	Y
INIV	2018	BLI	Blue ling	12INT-	International waters of 12	AMS	Shared quota	1	1	32018R0120	L27	31-01-2018	58	Y	Y
INIV	2018	BLI	Blue ling	12INT-	International waters of 12	EEC	European union	286	286	32018R0120	L27	31-01-2018	58	Y	Y
INIV	2018	BLI	Blue ling	12INT-	International waters of 12	TAC	Total Allowable Catches for all countries	286	286	32018R0120	L27	31-01-2018	58	Y	Y
INIV	2018	BLI	Blue ling	12INT-	International waters of 12	ESP	Spain	273	275	32018R0120	L27	31-01-2018	58	Y	Y
INIV	2018	BLI	Blue ling	12INT-	International waters of 12	NLD	Netherlands	0	0	32018R0120	L27	31-01-2018	58	N	Y
INIV	2018	BLI	Blue ling	24-	Union and international waters of 2 and 4	DNK	Denmark	4	4.4	32018R0120	L27	31-01-2018	59	Y	Y
INIV	2018	BLI	Blue ling	24-	Union and international waters of 2 and 4	TAC	Total Allowable Catches for all countries	53	53	32018R0120	L27	31-01-2018	59	Y	Y
INIV	2018	BLI	Blue ling	24-	Union and international waters of 2 and 4	DEU	Germany	4	4.4	32018R0120	L27	31-01-2018	59	Y	Y
INIV	2018	BLI	Blue ling	24-	Union and international waters of 2 and 4	FRA	France	23	29.7	32018R0120	L27	31-01-2018	59	Y	Y
INIV	2018	BLI	Blue ling	24-	Union and international waters of 2 and 4	IRL	Ireland	4	0	32018R0120	L27	31-01-2018	59	Y	Y
INIV	2018	BLI	Blue ling	24-	Union and international waters of 2 and 4	GBR	United Kingdom	14	15.4	32018R0120	L27	31-01-2018	59	Y	Y
INIV	2018	BLI	Blue ling	24-	Union and international waters of 2 and 4	AMS	Shared quota	4	4	32018R0120	L27	31-01-2018	59	Y	Y
INIV	2018	BLI	Blue ling	24-	Union and international waters of 2 and 4	EEC	European union	53	57.9	32018R0120	L27	31-01-2018	59	Y	Y
INIV	2018	BLI	Blue ling	5B67-	Union and international waters of 5b, 6 and 7	NLD	Netherlands	0	0	32018R0120	L27	31-01-2018	58	N	Y
INIV	2018	BLI	Blue ling	5B67-	Union and international waters of 5b, 6 and 7	EEC	European union	10463	11610.344	32018R0120	L27	31-01-2018	58	Y	Y
INIV	2018	BLI	Blue ling	5B67-	Union and international waters of 5b, 6 and 7	NOR	Norway	150	150	32018R0120	L27	31-01-2018	58	Y	Y
INIV	2018	BLI	Blue ling	5B67-	Union and international waters of 5b, 6 and 7	FRO	Faroe Islands	150	150	32018R0120	L27	31-01-2018	58	Y	Y
INIV	2018	BLI	Blue ling	5B67-	Union and international waters of 5b, 6 and 7	TAC	Total Allowable Catches for all countries	10763	10763	32018R0120	L27	31-01-2018	58	Y	Y
INIV	2018	BLI	Blue ling	5B67-	Union and international waters of 5b, 6 and 7	DEU	Germany	110	120.144	32018R0120	L27	31-01-2018	58	Y	Y
INIV	2018	BLI	Blue ling	5B67-	Union and international waters of 5b, 6 and 7	ESP	Spain	347	396.998	32018R0120	L27	31-01-2018	58	Y	Y
INIV	2018	BLI	Blue ling	5B67-	Union and international waters of 5b, 6 and 7	EST	Estonia	17	18.88	32018R0120	L27	31-01-2018	58	Y	Y
INIV	2018	BLI	Blue ling	5B67-	Union and international waters of 5b, 6 and 7	FRA	France	7908	8776.985	32018R0120	L27	31-01-2018	58	Y	Y
INIV	2018	BLI	Blue ling	5B67-	Union and international waters of 5b, 6 and 7	IRL	Ireland	30	33.345	32018R0120	L27	31-01-2018	58	Y	Y
INIV	2018	BLI	Blue ling	5B67-	Union and international waters of 5b, 6 and 7	LTU	Lithuania	7	0	32018R0120	L27	31-01-2018	58	Y	Y
INIV	2018	BLI	Blue ling	5B67-	Union and international waters of 5b, 6 and 7	POL	Poland	3	0	32018R0120	L27	31-01-2018	58	Y	Y
INIV	2018	BLI	Blue ling	5B67-	Union and international waters of 5b, 6 and 7	GBR	United Kingdom	2011	2233.992	32018R0120	L27	31-01-2018	58	Y	Y
INIV	2018	BLI	Blue ling	5B67-	Union and international waters of 5b, 6 and 7	AMS	Shared quota	30	30	32018R0120	L27	31-01-2018	58	Y	Y
INIV	2018	BLI	Blue ling	XDS	NEAFC Stock - Deep Sea Fisheries	FRA	France			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BLI	Blue ling	XDS	NEAFC Stock - Deep Sea Fisheries	FIN	Finland			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BLI	Blue ling	XDS	NEAFC Stock - Deep Sea Fisheries	GRC	Greece			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BLI	Blue ling	XDS	NEAFC Stock - Deep Sea Fisheries	HRV	Croatia			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BLI	Blue ling	XDS	NEAFC Stock - Deep Sea Fisheries	IRL	Ireland			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BLI	Blue ling	XDS	NEAFC Stock - Deep Sea Fisheries	ITA	Italy			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BLI	Blue ling	XDS	NEAFC Stock - Deep Sea Fisheries	LVA	Latvia			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BLI	Blue ling	XDS	NEAFC Stock - Deep Sea Fisheries	LTU	Lithuania			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BLI	Blue ling	XDS	NEAFC Stock - Deep Sea Fisheries	MLT	Malta			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BLI	Blue ling	XDS	NEAFC Stock - Deep Sea Fisheries	NLD	Netherlands			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BLI	Blue ling	XDS	NEAFC Stock - Deep Sea Fisheries	POL	Poland			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BLI	Blue ling	XDS	NEAFC Stock - Deep Sea Fisheries	PRT	Portugal			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BLI	Blue ling	XDS	NEAFC Stock - Deep Sea Fisheries	ROU	Romania			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BLI	Blue ling	XDS	NEAFC Stock - Deep Sea Fisheries	SVN	Slovenia			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BLI	Blue ling	XDS	NEAFC Stock - Deep Sea Fisheries	SWE	Sweden			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BLI	Blue ling	XDS	NEAFC Stock - Deep Sea Fisheries	GBR	United Kingdom			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BLI	Blue ling	XDS	NEAFC Stock - Deep Sea Fisheries	EEC	European union			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BLI	Blue ling	XDS	NEAFC Stock - Deep Sea Fisheries	TAC	Total Allowable Catches for all countries			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BLI	Blue ling	XDS	NEAFC Stock - Deep Sea Fisheries	BEL	Belgium			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BLI	Blue ling	XDS	NEAFC Stock - Deep Sea Fisheries	BGR	Bulgaria			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BLI	Blue ling	XDS	NEAFC Stock - Deep Sea Fisheries	CYP	Cyprus			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BLI	Blue ling	XDS	NEAFC Stock - Deep Sea Fisheries	DNK	Denmark			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BLI	Blue ling	XDS	NEAFC Stock - Deep Sea Fisheries	DEU	Germany			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BLI	Blue ling	XDS	NEAFC Stock - Deep Sea Fisheries	ESP	Spain			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BLI	Blue ling	XDS	NEAFC Stock - Deep Sea Fisheries	EST	Estonia			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BOR	Boarfishes nei	678-	Union and international waters of 6, 7 and 8	FRA	France	0	30	32018R0120	L27	31-01-2018	36	N	Y
INIV	2018	BOR	Boarfishes nei	678-	Union and international waters of 6, 7 and 8	TAC	Total Allowable Catches for all countries	20380	20380	32018R0120	L27	31-01-2018	36	Y	Y
INIV	2018	BOR	Boarfishes nei	678-	Union and international waters of 6, 7 and 8	DEU	Germany	0	10.605	32018R0120	L27	31-01-2018	36	N	Y
INIV	2018	BOR	Boarfishes nei	678-	Union and international waters of 6, 7 and 8	NLD	Netherlands	0	171	32018R0120	L27	31-01-2018	36	N	Y
INIV	2018	BOR	Boarfishes nei	678-	Union and international waters of 6, 7 and 8	DNK	Denmark	5001	5791.438	32018R0120	L27	31-01-2018	36	Y	Y
INIV	2018	BOR	Boarfishes nei	678-	Union and international waters of 6, 7 and 8	IRL	Ireland	14084	16076.931	32018R0120	L27	31-01-2018	36	Y	Y
INIV	2018	BOR	Boarfishes nei	678-	Union and international waters of 6, 7 and 8	GBR	United Kingdom	1295	1499.497	32018R0120	L27	31-01-2018	36	Y	Y
INIV	2018	BOR	Boarfishes nei	678-	Union and international waters of 6, 7 and 8	EEC	European union	20380	23579.471	32018R0120	L27	31-01-2018	36	Y	Y
INIV	2018	BRF	Blackbelly rosefish	XDS	NEAFC Stock - Deep Sea Fisheries	MLT	Malta			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BRF	Blackbelly rosefish	XDS	NEAFC Stock - Deep Sea Fisheries	LTU	Lithuania			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BRF	Blackbelly rosefish	XDS	NEAFC Stock - Deep Sea Fisheries	NLD	Netherlands			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BRF	Blackbelly rosefish	XDS	NEAFC Stock - Deep Sea Fisheries	POL	Poland			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BRF	Blackbelly rosefish	XDS	NEAFC Stock - Deep Sea Fisheries	PRT	Portugal			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BRF	Blackbelly rosefish	XDS	NEAFC Stock - Deep Sea Fisheries	ROU	Romania			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BRF	Blackbelly rosefish	XDS	NEAFC Stock - Deep Sea Fisheries	SVN	Slovenia			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BRF	Blackbelly rosefish	XDS	NEAFC Stock - Deep Sea Fisheries	SWE	Sweden			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BRF	Blackbelly rosefish	XDS	NEAFC Stock - Deep Sea Fisheries	GBR	United Kingdom			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BRF	Blackbelly rosefish	XDS	NEAFC Stock - Deep Sea Fisheries	EEC	European union			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BRF	Blackbelly rosefish	XDS	NEAFC Stock - Deep Sea Fisheries	TAC	Total Allowable Catches for all countries			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BRF	Blackbelly rosefish	XDS	NEAFC Stock - Deep Sea Fisheries	BEL	Belgium			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BRF	Blackbelly rosefish	XDS	NEAFC Stock - Deep Sea Fisheries	BGR	Bulgaria			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BRF	Blackbelly rosefish	XDS	NEAFC Stock - Deep Sea Fisheries	CYP	Cyprus			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BRF	Blackbelly rosefish	XDS	NEAFC Stock - Deep Sea Fisheries	DNK	Denmark			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BRF	Blackbelly rosefish	XDS	NEAFC Stock - Deep Sea Fisheries	DEU	Germany			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BRF	Blackbelly rosefish	XDS	NEAFC Stock - Deep Sea Fisheries	ESP	Spain			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BRF	Blackbelly rosefish	XDS	NEAFC Stock - Deep Sea Fisheries	EST	Estonia			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BRF	Blackbelly rosefish	XDS	NEAFC Stock - Deep Sea Fisheries	FIN	Finland			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BRF	Blackbelly rosefish	XDS	NEAFC Stock - Deep Sea Fisheries	FRA	France			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BRF	Blackbelly rosefish	XDS	NEAFC Stock - Deep Sea Fisheries	GRC	Greece			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BRF	Blackbelly rosefish	XDS	NEAFC Stock - Deep Sea Fisheries	HRV	Croatia			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BRF	Blackbelly rosefish	XDS	NEAFC Stock - Deep Sea Fisheries	IRL	Ireland			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BRF	Blackbelly rosefish	XDS	NEAFC Stock - Deep Sea Fisheries	ITA	Italy			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BRF	Blackbelly rosefish	XDS	NEAFC Stock - Deep Sea Fisheries	LVA	Latvia			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BSF	Black scabbardfish	1234-	Union and international waters of I, II, III and IV	FRA	France	3	3.3	32016R2285	L344	17-12-2016	39	Y	Y
INIV	2018	BSF	Black scabbardfish	1234-	Union and international waters of I, II, III and IV	GBR	United Kingdom	3	3.3	32016R2285	L344	17-12-2016	39	Y	Y
INIV	2018	BSF	Black scabbardfish	1234-	Union and international waters of I, II, III and IV	EEC	European union	9	9.9	32016R2285	L344	17-12-2016	39	Y	Y
INIV	2018	BSF	Black scabbardfish	1234-	Union and international waters of I, II, III and IV	TAC	Total Allowable Catches for all countries	9	9	32016R2285	L344	17-12-2016	39	Y	Y
INIV	2018	BSF	Black scabbardfish	1234-	Union and international waters of I, II, III and IV	DEU	Germany	3	3.3	32016R2285	L344	17-12-2016	39	Y	Y
INIV	2018	BSF	Black scabbardfish	56712-	Union and international waters of 5, 6, 7 and 12	LTU	Lithuania	1	0	32016R2285	L344	17-12-2016	39	Y	Y
INIV	2018	BSF	Black scabbardfish	56712-	Union and international waters of 5, 6, 7 and 12	POL	Poland	1	0	32016R2285	L344	17-12-2016	39	Y	Y
INIV	2018	BSF	Black scabbardfish	56712-	Union and international waters of 5, 6, 7 and 12	DEU	Germany	30	32.4	32016R2285	L344	17-12-2016	39	Y	Y
INIV	2018	BSF	Black scabbardfish	56712-	Union and international waters of 5, 6, 7 and 12	ESP	Spain	148	295.428	32016R2285	L344	17-12-2016	39	Y	Y
INIV	2018	BSF	Black scabbardfish	56712-	Union and international waters of 5, 6, 7 and 12	EST	Estonia	15	0	32016R2285	L344	17-12-2016	39	Y	Y
INIV	2018	BSF	Black scabbardfish	56712-	Union and international waters of 5, 6, 7 and 12	FRA	France	2078	2425.944	32016R2285	L344	17-12-2016	39	Y	Y
INIV	2018	BSF	Black scabbardfish	56712-	Union and international waters of 5, 6, 7 and 12	IRL	Ireland	74	2.011	32016R2285	L344	17-12-2016	39	Y	Y
INIV	2018	BSF	Black scabbardfish	56712-	Union and international waters of 5, 6, 7 and 12	LVA	Latvia	97	0	32016R2285	L344	17-12-2016	39	Y	Y
INIV	2018	BSF	Black scabbardfish	56712-	Union and international waters of 5, 6, 7 and 12	GBR	United Kingdom	148	167.739	32016R2285	L344	17-12-2016	39	Y	Y
INIV	2018	BSF	Black scabbardfish	56712-	Union and international waters of 5, 6, 7 and 12	AMS	Shared quota	8	8	32016R2285	L344	17-12-2016	39	Y	Y
INIV	2018	BSF	Black scabbardfish	56712-	Union and international waters of 5, 6, 7 and 12	EEC	European union	2600	2931.522	32016R2285	L344	17-12-2016	39	Y	Y
INIV	2018	BSF	Black scabbardfish	56712-	Union and international waters of 5, 6, 7 and 12	TAC	Total Allowable Catches for all countries	2600	2600	32016R2285	L344	17-12-2016	39	Y	Y
INIV	2018	BSF	Black scabbardfish	56712-	Union and international waters of 5, 6, 7 and 12	NLD	Netherlands	0	0	32016R2285	L344	17-12-2016	39	N	Y
INIV	2018	BSF	Black scabbardfish	8910-	Union and international waters of 8, 9 and 10	ESP	Spain	9	74.478	32016R2285	L344	17-12-2016	40	Y	Y
INIV	2018	BSF	Black scabbardfish	8910-	Union and international waters of 8, 9 and 10	TAC	Total Allowable Catches for all countries	2997	2997	32016R2285	L344	17-12-2016	40	Y	Y
INIV	2018	BSF	Black scabbardfish	8910-	Union and international waters of 8, 9 and 10	FRA	France	23	25.922	32016R2285	L344	17-12-2016	40	Y	Y
INIV	2018	BSF	Black scabbardfish	8910-	Union and international waters of 8, 9 and 10	PRT	Portugal	2965	3267.934	32016R2285	L344	17-12-2016	40	Y	Y
INIV	2018	BSF	Black scabbardfish	8910-	Union and international waters of 8, 9 and 10	EEC	European union	2997	3368.334	32016R2285	L344	17-12-2016	40	Y	Y
INIV	2018	BSF	Black scabbardfish	C3412-	Union and international waters of CECAF 34.1.2	PRT	Portugal	2189	2437.8	32016R2285	L344	17-12-2016	40	Y	Y
INIV	2018	BSF	Black scabbardfish	C3412-	Union and international waters of CECAF 34.1.2	TAC	Total Allowable Catches for all countries	2189	2189	32016R2285	L344	17-12-2016	40	Y	Y
INIV	2018	BSF	Black scabbardfish	C3412-	Union and international waters of CECAF 34.1.2	EEC	European union	2189	2437.8	32016R2285	L344	17-12-2016	40	Y	Y
INIV	2018	BSF	Black scabbardfish	XDS	NEAFC Stock - Deep Sea Fisheries	GBR	United Kingdom			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BSF	Black scabbardfish	XDS	NEAFC Stock - Deep Sea Fisheries	EEC	European union			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BSF	Black scabbardfish	XDS	NEAFC Stock - Deep Sea Fisheries	TAC	Total Allowable Catches for all countries			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BSF	Black scabbardfish	XDS	NEAFC Stock - Deep Sea Fisheries	BEL	Belgium			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BSF	Black scabbardfish	XDS	NEAFC Stock - Deep Sea Fisheries	BGR	Bulgaria			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BSF	Black scabbardfish	XDS	NEAFC Stock - Deep Sea Fisheries	CYP	Cyprus			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BSF	Black scabbardfish	XDS	NEAFC Stock - Deep Sea Fisheries	DNK	Denmark			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BSF	Black scabbardfish	XDS	NEAFC Stock - Deep Sea Fisheries	DEU	Germany			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BSF	Black scabbardfish	XDS	NEAFC Stock - Deep Sea Fisheries	ESP	Spain			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BSF	Black scabbardfish	XDS	NEAFC Stock - Deep Sea Fisheries	EST	Estonia			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BSF	Black scabbardfish	XDS	NEAFC Stock - Deep Sea Fisheries	FIN	Finland			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BSF	Black scabbardfish	XDS	NEAFC Stock - Deep Sea Fisheries	FRA	France			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BSF	Black scabbardfish	XDS	NEAFC Stock - Deep Sea Fisheries	GRC	Greece			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BSF	Black scabbardfish	XDS	NEAFC Stock - Deep Sea Fisheries	HRV	Croatia			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BSF	Black scabbardfish	XDS	NEAFC Stock - Deep Sea Fisheries	IRL	Ireland			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BSF	Black scabbardfish	XDS	NEAFC Stock - Deep Sea Fisheries	ITA	Italy			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BSF	Black scabbardfish	XDS	NEAFC Stock - Deep Sea Fisheries	LVA	Latvia			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BSF	Black scabbardfish	XDS	NEAFC Stock - Deep Sea Fisheries	LTU	Lithuania			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BSF	Black scabbardfish	XDS	NEAFC Stock - Deep Sea Fisheries	MLT	Malta			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BSF	Black scabbardfish	XDS	NEAFC Stock - Deep Sea Fisheries	NLD	Netherlands			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BSF	Black scabbardfish	XDS	NEAFC Stock - Deep Sea Fisheries	POL	Poland			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BSF	Black scabbardfish	XDS	NEAFC Stock - Deep Sea Fisheries	PRT	Portugal			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BSF	Black scabbardfish	XDS	NEAFC Stock - Deep Sea Fisheries	ROU	Romania			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BSF	Black scabbardfish	XDS	NEAFC Stock - Deep Sea Fisheries	SVN	Slovenia			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BSF	Black scabbardfish	XDS	NEAFC Stock - Deep Sea Fisheries	SWE	Sweden			32010R1236	L347	21-12-2010	31	Y	N
INIV	2018	BSH	Blue shark	AN05N	Atlantic Ocean, North of 5° N	IRL	Ireland			32018R0120	L27	31-01-2018	116	N	Y
INIV	2018	BSH	Blue shark	AN05N	Atlantic Ocean, North of 5° N	HRV	Croatia			32018R0120	L27	31-01-2018	116	N	Y
INIV	2018	BSH	Blue shark	AN05N	Atlantic Ocean, North of 5° N	ITA	Italy			32018R0120	L27	31-01-2018	116	N	Y
INIV	2018	BSH	Blue shark	AN05N	Atlantic Ocean, North of 5° N	LVA	Latvia			32018R0120	L27	31-01-2018	116	N	Y
INIV	2018	BSH	Blue shark	AN05N	Atlantic Ocean, North of 5° N	LTU	Lithuania			32018R0120	L27	31-01-2018	116	N	Y
INIV	2018	BSH	Blue shark	AN05N	Atlantic Ocean, North of 5° N	MLT	Malta			32018R0120	L27	31-01-2018	116	N	Y
INIV	2018	BSH	Blue shark	AN05N	Atlantic Ocean, North of 5° N	NLD	Netherlands			32018R0120	L27	31-01-2018	116	N	Y
INIV	2018	BSH	Blue shark	AN05N	Atlantic Ocean, North of 5° N	POL	Poland			32018R0120	L27	31-01-2018	116	N	Y
INIV	2018	BSH	Blue shark	AN05N	Atlantic Ocean, North of 5° N	PRT	Portugal			32018R0120	L27	31-01-2018	116	N	Y
INIV	2018	BSH	Blue shark	AN05N	Atlantic Ocean, North of 5° N	ROU	Romania			32018R0120	L27	31-01-2018	116	N	Y
INIV	2018	BSH	Blue shark	AN05N	Atlantic Ocean, North of 5° N	SVN	Slovenia			32018R0120	L27	31-01-2018	116	N	Y
INIV	2018	BSH	Blue shark	AN05N	Atlantic Ocean, North of 5° N	SWE	Sweden			32018R0120	L27	31-01-2018	116	N	Y
INIV	2018	BSH	Blue shark	AN05N	Atlantic Ocean, North of 5° N	GBR	United Kingdom			32018R0120	L27	31-01-2018	116	N	Y
INIV	2018	BSH	Blue shark	AN05N	Atlantic Ocean, North of 5° N	EEC	European union			32018R0120	L27	31-01-2018	116	Y	Y
INIV	2018	BSH	Blue shark	AN05N	Atlantic Ocean, North of 5° N	TAC	Total Allowable Catches for all countries	39102	39102	32018R0120	L27	31-01-2018	116	Y	Y
INIV	2018	BSH	Blue shark	AN05N	Atlantic Ocean, North of 5° N	BEL	Belgium			32018R0120	L27	31-01-2018	116	N	Y
INIV	2018	BSH	Blue shark	AN05N	Atlantic Ocean, North of 5° N	BGR	Bulgaria			32018R0120	L27	31-01-2018	116	N	Y
INIV	2018	BSH	Blue shark	AN05N	Atlantic Ocean, North of 5° N	CYP	Cyprus			32018R0120	L27	31-01-2018	116	N	Y
INIV	2018	BSH	Blue shark	AN05N	Atlantic Ocean, North of 5° N	DNK	Denmark			32018R0120	L27	31-01-2018	116	N	Y
INIV	2018	BSH	Blue shark	AN05N	Atlantic Ocean, North of 5° N	DEU	Germany			32018R0120	L27	31-01-2018	116	N	Y
INIV	2018	BSH	Blue shark	AN05N	Atlantic Ocean, North of 5° N	ESP	Spain			32018R0120	L27	31-01-2018	116	N	Y
INIV	2018	BSH	Blue shark	AN05N	Atlantic Ocean, North of 5° N	EST	Estonia			32018R0120	L27	31-01-2018	116	N	Y
INIV	2018	BSH	Blue shark	AN05N	Atlantic Ocean, North of 5° N	FIN	Finland			32018R0120	L27	31-01-2018	116	N	Y
